subtitle,sq_mt_built,n_rooms,n_bathrooms,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,is_new_development,has_lift,is_exterior,energy_certificate,has_parking,Precio_por_m2,Distrito
Fuencarral,430.0,5,5.0,-1,False,773,1325000,3081,Casa o chalet,False,False,True,True,other,True,3695.5,Fuencarral
Lavapiés-Embajadores,43.0,1,1.0,2,False,901,195000,4535,Pisos,False,False,True,False,other,False,4448.3,Centro
Almagro,161.0,4,2.0,4,False,2432,860000,5342,Pisos,True,False,True,True,other,False,6564.27,Chamberí
Puerta del Ángel,70.0,2,1.0,2,False,1024,235000,3357,Pisos,False,False,True,True,B,True,2443.62,Latina
Valdeacederas,61.0,2,1.0,1,False,813,169000,2770,Pisos,False,False,True,True,other,True,3163.8,Tetuán
Nuevos Ministerios-Ríos Rosas,149.0,6,7.0,2,False,2159,715000,4799,Pisos,False,False,True,True,D,True,5000.0,Chamberí
Chamartín,600.0,8,4.0,-1,False,-491344,3400000,5667,Casa o chalet,True,False,True,True,other,False,6255.45,Chamartín
Pilar,220.0,5,3.0,9,False,2203,735000,3341,Pisos,False,False,True,True,E,False,3222.22,Fuencarral
Centro,62.0,1,1.0,5,False,1462,410000,6613,Pisos,False,False,True,True,C,False,4448.3,Centro
Hortaleza,370.0,4,5.0,-1,False,452,1350000,3649,Casa o chalet,False,False,True,True,E,True,4275.46,Hortaleza
Malasaña-Universidad,34.0,2,1.0,1,False,788,162000,4765,Pisos,False,False,False,True,G,False,5196.25,Centro
Palomeras Bajas,75.0,3,1.0,1,False,705,140000,1867,Pisos,False,False,False,True,D,False,1983.7,Puente de Vallecas
Sol,95.0,1,2.0,4,False,1804,560000,5895,Pisos,False,False,True,True,other,False,5390.99,Centro
Moncloa,364.0,5,4.0,-1,False,2402,840000,2308,Casa o chalet,False,False,True,True,B,True,3600.4,Moncloa
El Cañaveral - Los Berrocales,106.0,2,2.0,2,False,990,223500,2108,Pisos,False,True,True,True,other,True,2271.52,Vicálvaro
Chamartín,224.0,3,3.0,-1,False,2490,1025000,4576,Casa o chalet,True,False,True,True,other,False,6255.45,Chamartín
Fuencarral,398.0,6,4.0,-1,False,2470,890000,2236,Casa o chalet,False,False,True,True,other,True,3271.96,Fuencarral
San Andrés,82.0,3,1.0,4,False,625,120000,1463,Pisos,False,False,False,True,other,False,1617.18,Villaverde
El Cañaveral - Los Berrocales,264.0,4,2.0,-1,False,1638,487600,1847,Casa o chalet,False,True,True,True,other,True,2271.52,Vicálvaro
Pau de Carabanchel,120.0,4,2.0,0,True,1223,309000,2575,Dúplex,False,False,True,True,other,True,3120.54,Carabanchel
Delicias,101.0,2,1.0,7,False,1388,378000,3743,Pisos,False,False,True,True,F,False,3972.6,Arganzuela
Santa Eugenia,93.0,3,1.0,2,False,913,199000,2140,Pisos,False,False,True,True,other,False,2175.93,Villa de Vallecas
San Andrés,98.0,3,2.0,1,False,1062,248300,2534,Pisos,False,True,True,True,other,False,1617.18,Villaverde
San Isidro,54.0,1,1.0,0,True,666,130000,2407,Pisos,False,False,False,True,other,False,2323.93,Carabanchel
Acacias,28.0,1,1.0,0,True,686,135000,4821,Pisos,False,False,True,True,other,False,4208.0,Arganzuela
Chamartín,140.0,5,4.0,5,False,1781,550000,3929,Pisos,True,False,True,False,other,True,4255.84,Chamartín
Chamberí,335.0,4,4.0,5,False,-154511,2695000,8045,Dúplex,False,False,True,True,other,True,6564.27,Chamberí
San Diego,62.0,3,1.0,3,False,539,100000,1613,Pisos,True,False,False,True,other,False,2007.79,Puente de Vallecas
Tetuán,68.0,2,1.0,2,False,1161,285000,4191,Pisos,False,False,True,True,other,False,3273.56,Tetuán
Numancia,76.0,3,1.0,4,False,662,129000,1697,Pisos,False,False,False,True,G,False,2081.94,Puente de Vallecas
Legazpi,83.0,2,2.0,1,False,1299,340000,4096,Pisos,False,False,True,True,other,True,4486.93,Arganzuela
Recoletos,379.0,4,4.0,4,False,-2937084,5000000,13193,Pisos,False,False,True,True,other,False,8392.43,Salamanca
Casco Histórico de Vallecas,65.0,3,1.0,3,False,615,117500,1808,Pisos,False,False,False,True,other,False,1956.0,Villa de Vallecas
Fontarrón,63.0,3,1.0,4,False,625,120000,1905,Pisos,False,False,False,True,other,False,2319.44,Moratalaz
Berruguete,185.0,0,2.0,0,True,1781,550000,2973,Dúplex,False,False,False,True,other,False,3273.56,Tetuán
Cuatro Caminos,67.0,2,1.0,5,False,1382,375000,5597,Pisos,False,False,True,True,C,False,4247.49,Tetuán
Chamartín,240.0,3,4.0,4,False,-224653,2900000,12083,Áticos,False,False,True,True,other,True,4354.35,Chamartín
Hortaleza,56.0,3,1.0,0,True,728,146000,2607,Pisos,True,False,False,True,other,False,2915.33,Hortaleza
Entrevías,92.0,2,1.0,0,True,561,105000,1141,Pisos,False,False,False,True,E,False,1574.36,Puente de Vallecas
Chamartín,81.0,3,2.0,3,False,1576,460000,5679,Pisos,False,False,True,True,other,False,4255.84,Chamartín
Valdezarza,76.0,2,1.0,-1,True,979,220000,2895,Pisos,False,False,False,True,other,False,2951.77,Moncloa
Puerta Bonita,68.0,2,1.0,0,True,583,110000,1618,Pisos,False,False,False,True,other,False,1980.04,Carabanchel
Recoletos,250.0,4,3.0,5,False,-51191,2200000,8800,Pisos,False,False,True,True,C,True,8392.43,Salamanca
Cuzco-Castillejos,61.0,2,2.0,3,False,1469,413000,6770,Pisos,False,False,True,True,other,False,4347.59,Tetuán
Valdebebas - Valdefuentes,399.0,4,3.0,-1,False,2452,875000,2193,Casa o chalet,False,True,True,True,other,True,3607.13,Hortaleza
Trafalgar,61.0,2,1.0,2,False,1287,335000,5492,Pisos,False,False,False,True,other,False,5640.18,Chamberí
Numancia,58.0,2,1.0,1,False,698,138000,2379,Pisos,False,False,True,True,other,False,2081.94,Puente de Vallecas
Puerta Bonita,57.0,1,1.0,0,True,766,156000,2737,Pisos,False,True,True,True,A,True,1980.04,Carabanchel
Lucero,58.0,2,1.0,3,False,638,123000,2121,Pisos,False,False,True,True,other,False,2363.25,Latina
San Isidro,66.0,2,1.0,0,True,548,102000,1545,Pisos,False,False,False,True,other,False,2323.93,Carabanchel
Aravaca,174.0,4,4.0,-1,False,2391,833000,4787,Dúplex,False,True,True,True,other,True,3600.4,Moncloa
Pueblo Nuevo,70.0,2,2.0,1,False,973,218000,3114,Pisos,False,False,False,True,D,False,2578.87,Ciudad Lineal
Palacio,71.0,2,2.0,-1,True,1275,330000,4648,Pisos,False,False,False,False,E,False,4693.52,Centro
Chueca-Justicia,50.0,0,1.0,0,True,994,225000,4500,Pisos,False,False,True,False,other,False,6029.36,Centro
Recoletos,152.0,2,3.0,4,False,-2333,1500000,9868,Pisos,False,False,True,True,E,False,8392.43,Salamanca
Hortaleza,650.0,6,5.0,-1,False,-17213,1850000,2846,Casa o chalet,True,False,True,True,B,False,4275.46,Hortaleza
Guindalera,47.0,2,1.0,2,False,1015,232000,4936,Pisos,False,False,False,True,E,False,4367.9,Salamanca
Legazpi,112.0,2,2.0,5,False,1781,550000,4911,Áticos,False,False,True,True,A,True,4486.93,Arganzuela
San Isidro,105.0,3,2.0,1,False,1238,315000,3000,Pisos,False,False,False,True,other,False,2323.93,Carabanchel
Nuevos Ministerios-Ríos Rosas,38.0,2,1.0,0,True,979,220000,5789,Pisos,False,False,True,False,other,False,5000.0,Chamberí
Sanchinarro,44.0,1,1.0,1,False,1031,237500,5398,Pisos,False,True,True,True,other,True,4456.18,Hortaleza
Sol,96.0,3,1.0,2,False,1519,435000,4531,Pisos,False,False,True,True,F,False,5390.99,Centro
Chamartín,369.0,4,3.0,-1,False,-101863,2490000,6748,Casa o chalet,True,False,True,True,other,True,6255.45,Chamartín
Butarque,101.0,2,2.0,6,False,1081,255000,2525,Pisos,False,False,True,True,other,True,2197.8,Villaverde
Palomeras sureste,105.0,2,2.0,4,False,1197,299000,2848,Pisos,False,False,True,True,other,True,2076.58,Puente de Vallecas
Santa Eugenia,40.0,0,1.0,0,True,316,54000,1350,Pisos,False,False,False,True,other,False,2175.93,Villa de Vallecas
Usera,70.0,2,1.0,4,False,871,185990,2657,Pisos,False,False,True,True,E,True,1931.95,Usera
Aravaca,600.0,6,3.0,-1,False,-2333,1500000,2500,Casa o chalet,False,False,True,True,other,True,3600.4,Moncloa
Valdebebas - Valdefuentes,135.0,3,2.0,3,False,1827,570000,4222,Pisos,False,False,True,True,B,True,3607.13,Hortaleza
Prosperidad,139.0,3,2.0,2,False,1885,595000,4281,Pisos,False,False,True,True,C,False,4255.84,Chamartín
San Isidro,95.0,2,2.0,0,True,994,225000,2368,Pisos,False,True,False,True,other,True,2323.93,Carabanchel
Hortaleza,401.0,5,5.0,-1,False,-2096,1490000,3716,Casa o chalet,False,False,True,True,other,True,4275.46,Hortaleza
Almagro,325.0,4,5.0,1,False,-19939,1890000,5815,Pisos,False,False,True,True,other,False,6564.27,Chamberí
Malasaña-Universidad,54.0,1,1.0,4,False,976,219000,4056,Pisos,False,False,False,True,other,False,5196.25,Centro
Chamartín,133.0,3,2.0,1,False,2103,690000,5188,Pisos,True,False,True,True,other,False,5170.22,Chamartín
Sol,247.0,10,2.0,2,False,-14150,1800000,7287,Pisos,True,False,True,True,other,False,5390.99,Centro
El Cañaveral - Los Berrocales,97.0,4,2.0,6,False,918,200265,2065,Pisos,False,True,True,True,other,True,2271.52,Vicálvaro
Trafalgar,115.0,2,2.0,6,False,1931,1195000,10391,Áticos,False,False,True,True,other,True,5640.18,Chamberí
Cuatro Caminos,141.0,4,3.0,3,False,2360,815000,5780,Pisos,False,False,True,True,other,False,4247.49,Tetuán
Cuatro Caminos,85.0,3,2.0,2,False,1262,325000,3824,Pisos,True,False,True,False,E,False,4247.49,Tetuán
Sanchinarro,122.0,3,2.0,2,False,1655,495000,4057,Pisos,False,False,True,True,other,True,4456.18,Hortaleza
Chueca-Justicia,112.0,2,2.0,1,False,2232,749000,6688,Pisos,False,False,True,True,other,False,6029.36,Centro
San Pascual,145.0,4,2.0,8,False,1758,540000,3724,Pisos,True,False,True,True,E,True,4015.76,Ciudad Lineal
Palacio,234.0,3,3.0,3,False,2165,1150000,4915,Pisos,False,False,True,True,other,False,4693.52,Centro
Tetuán,74.0,3,1.0,3,False,933,205000,2770,Pisos,True,False,False,True,other,False,3273.56,Tetuán
Delicias,132.0,4,2.0,6,False,1146,279000,2114,Pisos,True,False,True,True,other,False,3972.6,Arganzuela
Ensanche de Vallecas - La Gavia,92.0,2,2.0,3,False,1006,229000,2489,Pisos,False,False,True,False,other,False,2677.28,Villa de Vallecas
Castilla,90.0,2,2.0,7,False,1435,398000,4422,Pisos,False,False,True,True,other,False,4354.35,Chamartín
Tetuán,300.0,0,1.0,0,True,-5194,1600000,5333,Pisos,True,False,True,True,E,False,4347.59,Tetuán
Retiro,104.0,2,2.0,6,False,1943,620000,5962,Dúplex,False,False,True,True,other,False,4105.12,Retiro
Lavapiés-Embajadores,41.0,2,1.0,2,False,1067,250000,6098,Pisos,False,False,False,True,F,False,4448.3,Centro
Palomas,217.0,4,2.0,2,False,2056,669000,3083,Pisos,False,False,True,True,other,True,3773.82,Hortaleza
Chamberí,221.0,3,3.0,3,False,2417,850000,3846,Pisos,False,False,True,True,other,False,5000.0,Chamberí
Aluche,58.0,2,1.0,0,True,592,112000,1931,Pisos,False,False,False,True,other,False,2190.48,Latina
Castellana,183.0,2,3.0,8,False,94,1375000,7514,Dúplex,False,False,True,True,F,True,6882.35,Salamanca
Legazpi,105.0,3,2.0,3,False,1621,480000,4571,Pisos,False,False,True,True,D,True,4486.93,Arganzuela
Canillas,55.0,1,1.0,3,False,1020,233908,4253,Áticos,False,False,True,True,other,True,3152.53,Hortaleza
Berruguete,64.0,2,1.0,1,False,816,169990,2656,Pisos,False,False,False,False,other,False,3273.56,Tetuán
Chueca-Justicia,134.0,2,2.0,4,False,2115,695000,5187,Dúplex,False,False,True,True,other,False,6029.36,Centro
Argüelles,205.0,3,4.0,4,False,1900,1200000,5854,Pisos,False,False,True,True,C,False,4807.69,Moncloa
Aravaca,108.0,2,3.0,2,False,1530,440000,4074,Dúplex,False,True,True,True,other,True,3600.4,Moncloa
Numancia,30.0,0,1.0,-1,False,461,83000,2767,Pisos,False,False,False,True,G,False,2081.94,Puente de Vallecas
Chamberí,220.0,3,2.0,7,False,-14150,1800000,8182,Áticos,False,False,True,True,other,False,5640.18,Chamberí
Tetuán,320.0,5,3.0,5,False,2510,999000,3122,Pisos,False,False,True,True,other,True,4347.59,Tetuán
Costillares,210.0,4,3.0,1,False,2402,840000,4000,Pisos,False,False,True,True,other,True,4235.69,Ciudad Lineal
Almagro,176.0,3,3.0,2,False,2347,1100000,6250,Pisos,False,False,True,True,other,False,6564.27,Chamberí
Gaztambide,170.0,3,3.0,6,False,2417,850000,5000,Áticos,True,False,True,True,other,False,5000.0,Chamberí
San Diego,127.0,3,2.0,0,True,1038,240000,1890,Pisos,False,False,False,True,other,False,2007.79,Puente de Vallecas
Centro,400.0,4,5.0,5,False,2374,1090000,2725,Áticos,False,False,True,True,other,False,4448.3,Centro
Ventas,111.0,4,2.0,2,False,1250,320000,2883,Pisos,False,False,True,True,E,False,2686.93,Ciudad Lineal
Tetuán,35.0,2,1.0,0,True,907,197000,5629,Pisos,False,False,False,True,other,False,3163.8,Tetuán
Puente de Vallecas,80.0,3,1.0,4,False,686,135000,1688,Pisos,True,False,False,True,other,False,2081.94,Puente de Vallecas
El Cañaveral - Los Berrocales,211.0,4,3.0,0,True,1316,347300,1646,Pisos,False,False,True,True,other,True,2271.52,Vicálvaro
San Andrés,50.0,1,1.0,6,False,777,159000,3180,Pisos,False,False,True,True,other,True,1617.18,Villaverde
Adelfas,168.0,3,2.0,1,False,2012,650000,3869,Áticos,False,False,True,True,B,True,4020.62,Retiro
Ventas,65.0,3,1.0,2,False,773,158000,2431,Pisos,True,False,False,True,E,False,2686.93,Ciudad Lineal
Palacio,117.0,3,2.0,2,False,1664,499000,4265,Pisos,False,False,True,True,other,False,4693.52,Centro
Casco Histórico de Vicálvaro,56.0,2,1.0,1,False,583,110000,1964,Pisos,True,False,False,True,other,False,2064.65,Vicálvaro
Portazgo,68.0,3,1.0,4,False,604,115000,1691,Pisos,False,False,False,False,other,False,1896.75,Puente de Vallecas
Marroquina,90.0,3,2.0,6,False,1103,263000,2922,Pisos,False,False,True,True,other,False,2928.57,Moratalaz
Conde Orgaz-Piovera,190.0,3,2.0,0,True,2273,769000,4047,Pisos,False,False,True,True,other,True,4275.46,Hortaleza
Puente de Vallecas,110.0,3,1.0,3,False,964,215000,1955,Pisos,False,False,False,True,other,True,2007.79,Puente de Vallecas
Puerta Bonita,82.0,2,1.0,1,False,784,161000,1963,Pisos,False,False,True,True,other,False,1980.04,Carabanchel
Retiro,230.0,3,3.0,3,False,-38920,2100000,9130,Pisos,True,False,True,True,other,True,6739.32,Retiro
Barrio de Salamanca,225.0,4,3.0,3,False,2347,1100000,4889,Pisos,False,False,True,True,other,False,5887.64,Salamanca
Valdebebas - Valdefuentes,140.0,3,2.0,1,False,1762,541600,3869,Pisos,False,True,True,True,other,True,3607.13,Hortaleza
Prosperidad,99.0,2,2.0,1,False,1797,557000,5626,Pisos,False,True,True,True,other,False,4255.84,Chamartín
Tetuán,165.0,4,3.0,1,False,2315,790000,4788,Pisos,False,False,True,True,other,True,4347.59,Tetuán
Comillas,73.0,2,1.0,3,False,809,168000,2301,Pisos,False,False,False,True,other,False,2527.59,Carabanchel
Palomeras Bajas,56.0,1,1.0,2,False,646,125000,2232,Pisos,False,False,True,True,E,False,1983.7,Puente de Vallecas
Hortaleza,125.0,3,3.0,4,False,2170,720000,5760,Dúplex,False,False,True,True,other,True,4275.46,Hortaleza
Pinar del Rey,55.0,2,1.0,1,False,795,164000,2982,Pisos,False,False,False,True,E,False,2915.33,Hortaleza
Pradolongo,110.0,3,2.0,3,False,788,162000,1473,Pisos,False,False,False,True,other,True,2068.64,Usera
Lavapiés-Embajadores,90.0,2,1.0,0,True,780,160000,1778,Pisos,True,False,True,True,other,False,4448.3,Centro
Moncloa,60.0,7,10.0,-1,False,-20646385,7800000,3900,Casa o chalet,False,False,True,True,other,True,2569.96,Moncloa
Estrella,177.0,3,2.0,2,False,1873,590000,3333,Pisos,True,False,True,True,D,True,4246.58,Retiro
San Diego,48.0,1,1.0,3,False,447,80000,1667,Pisos,False,False,False,True,E,False,2007.79,Puente de Vallecas
San Isidro,33.0,1,1.0,0,True,625,120000,3636,Pisos,True,False,True,False,G,False,2323.93,Carabanchel
Delicias,64.0,1,1.0,2,False,1272,329000,5141,Pisos,False,False,True,False,other,True,3972.6,Arganzuela
Buena Vista,96.0,3,2.0,1,False,1029,237000,2469,Pisos,False,True,True,True,other,True,1886.6,Carabanchel
Tetuán,280.0,5,3.0,2,False,2386,830000,2964,Pisos,True,False,True,True,other,True,4247.49,Tetuán
Pradolongo,61.0,1,1.0,-1,True,823,171900,2818,Pisos,False,False,True,True,E,False,2068.64,Usera
Puerta Bonita,61.0,2,1.0,4,False,642,124000,2033,Pisos,False,False,False,True,C,False,1980.04,Carabanchel
Palos de Moguer,47.0,1,1.0,0,True,901,195000,4149,Pisos,False,False,True,False,F,False,3975.0,Arganzuela
Centro,125.0,3,2.0,2,False,1862,585000,4680,Pisos,False,False,True,True,other,False,4693.52,Centro
Moncloa,214.0,3,3.0,3,False,2347,1100000,5140,Pisos,False,False,True,True,other,False,4807.69,Moncloa
Arapiles,31.0,2,1.0,2,False,994,225000,7258,Pisos,False,False,False,True,other,False,4869.57,Chamberí
Lavapiés-Embajadores,99.0,4,2.0,3,False,1610,475000,4798,Pisos,False,False,True,True,other,False,4448.3,Centro
San Fermín,120.0,3,2.0,1,False,1044,242000,2017,Pisos,False,False,True,True,E,True,1912.8,Usera
Chueca-Justicia,300.0,8,2.0,3,False,-188041,2800000,9333,Pisos,True,False,True,True,other,False,6029.36,Centro
Ensanche de Vallecas - La Gavia,80.0,2,2.0,7,False,1130,273000,3412,Pisos,False,False,True,True,other,True,2677.28,Villa de Vallecas
Cuzco-Castillejos,58.0,1,1.0,4,False,1238,315000,5431,Pisos,False,False,True,True,other,False,4347.59,Tetuán
Opañel,270.0,5,3.0,-1,False,1644,490000,1815,Casa o chalet,False,False,True,True,other,True,2235.32,Carabanchel
Pinar del Rey,59.0,3,1.0,4,False,714,142200,2410,Pisos,False,False,False,True,E,False,2915.33,Hortaleza
Valdeacederas,90.0,2,2.0,2,False,1225,310000,3444,Dúplex,False,False,True,True,other,False,3163.8,Tetuán
Chamberí,130.0,2,2.0,0,True,2410,845000,6500,Pisos,False,False,False,False,other,False,5640.18,Chamberí
El Cañaveral - Los Berrocales,96.0,2,2.0,4,False,976,219000,2281,Pisos,False,True,True,True,other,True,2271.52,Vicálvaro
Chueca-Justicia,157.0,2,2.0,2,False,2445,870000,5541,Pisos,False,False,True,True,other,False,6029.36,Centro
Bernabéu-Hispanoamérica,197.0,4,3.0,3,False,-9067,1700000,8629,Pisos,False,False,True,True,other,True,5170.22,Chamartín
Ciudad Jardín,160.0,3,2.0,6,False,2290,777225,4858,Pisos,False,False,True,True,other,False,4572.45,Chamartín
Trafalgar,204.0,7,2.0,2,False,2402,840000,4118,Pisos,False,False,True,True,other,True,5640.18,Chamberí
Quintana,92.0,2,1.0,3,False,1346,360000,3913,Áticos,False,False,True,True,other,False,2900.58,Ciudad Lineal
Ensanche de Vallecas - La Gavia,60.0,1,1.0,2,False,851,180000,3000,Pisos,False,False,True,True,other,True,2677.28,Villa de Vallecas
Ciudad Jardín,85.0,3,2.0,6,False,2012,650000,7647,Pisos,False,False,True,True,D,True,4572.45,Chamartín
Centro,220.0,4,5.0,3,False,-23717,1940000,8818,Pisos,False,False,True,True,other,False,5000.0,Centro
Opañel,185.0,2,2.0,0,True,851,180000,973,Dúplex,False,False,False,True,other,False,2235.32,Carabanchel
San Diego,65.0,3,1.0,4,False,535,99000,1523,Pisos,True,False,False,True,other,False,2007.79,Puente de Vallecas
Vista Alegre,124.0,3,2.0,3,False,1151,281000,2266,Pisos,False,True,True,True,other,False,2048.47,Carabanchel
Arganzuela,57.0,2,1.0,0,True,913,199000,3491,Pisos,False,False,False,False,other,False,3972.6,Arganzuela
Palacio,96.0,3,1.0,1,False,1391,379000,3948,Pisos,False,False,True,True,other,False,4693.52,Centro
Ciudad Lineal,81.0,2,1.0,8,False,1187,295000,3642,Pisos,False,False,True,True,E,True,2578.87,Ciudad Lineal
Chamartín,159.0,4,2.0,1,False,2504,929000,5843,Pisos,False,False,True,True,other,True,5170.22,Chamartín
Tetuán,30.0,0,1.0,3,False,717,143000,4767,Pisos,False,False,True,True,F,False,3163.8,Tetuán
Fuencarral,74.0,3,1.0,7,False,837,176000,2378,Pisos,False,False,True,True,other,False,2648.73,Fuencarral
Puente de Vallecas,90.0,4,1.0,3,False,827,173000,1922,Pisos,True,False,False,True,other,False,1983.7,Puente de Vallecas
Puerta Bonita,75.0,3,1.0,1,False,769,157000,2093,Pisos,False,False,False,True,G,False,1980.04,Carabanchel
Trafalgar,110.0,3,1.0,0,True,1382,375000,3409,Pisos,True,False,True,False,other,False,5640.18,Chamberí
Casco Histórico de Vicálvaro,79.0,3,1.0,1,False,740,149000,1886,Pisos,True,False,False,True,other,False,2064.65,Vicálvaro
Chamartín,74.0,1,1.0,2,False,1496,425000,5743,Pisos,False,False,True,True,other,False,5363.75,Chamartín
El Cañaveral - Los Berrocales,112.0,3,2.0,2,False,1104,263500,2353,Pisos,False,True,True,True,other,True,2271.52,Vicálvaro
Puente de Vallecas,94.0,3,2.0,3,False,705,140000,1489,Pisos,False,False,True,True,F,False,2076.58,Puente de Vallecas
Arapiles,130.0,3,2.0,6,False,2313,789000,6069,Pisos,False,False,True,True,other,True,4869.57,Chamberí
El Cañaveral - Los Berrocales,54.0,1,1.0,3,False,816,170000,3148,Pisos,False,True,True,True,other,True,2271.52,Vicálvaro
Centro,162.0,5,2.0,1,False,2058,670000,4136,Pisos,False,False,False,True,other,False,4693.52,Centro
Ventas,70.0,2,1.0,-1,False,833,175000,2500,Pisos,False,False,True,True,G,False,2686.93,Ciudad Lineal
Guindalera,122.0,4,2.0,5,False,1598,470000,3852,Pisos,True,False,True,True,other,False,4367.9,Salamanca
Centro,107.0,2,2.0,2,False,1655,495000,4626,Pisos,False,False,False,True,other,False,5196.25,Centro
Usera,81.0,2,1.0,-1,False,686,135000,1667,Pisos,False,False,True,True,E,False,1912.8,Usera
Latina,87.0,3,2.0,1,False,910,198000,2276,Pisos,False,False,True,True,other,False,2190.48,Latina
Usera,130.0,4,2.0,6,False,871,186000,1431,Pisos,False,False,True,True,E,False,1931.95,Usera
Canillas,60.0,2,1.0,2,False,798,165000,2750,Pisos,False,False,False,True,other,True,3152.53,Hortaleza
Nueva España,89.0,3,2.0,1,False,2126,700000,7865,Áticos,False,False,True,True,other,False,5363.75,Chamartín
