te__subtitle,te__Distrito,oh__house_type_id_Dúplex,oh__house_type_id_Pisos,oh__house_type_id_Áticos,oh__is_floor_under_True,oh__is_renewal_needed_True,oh__is_new_development_True,oh__has_lift_True,oh__is_exterior_True,oh__has_parking_True,oe__energy_certificate,ss__sq_mt_built,ss__n_rooms,ss__n_bathrooms,ss__floor,buy_price_log,rent_price
12.739165143127808,12.742675442438191,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,-0.8765659602135825,-0.5922738856697223,-0.8069244674549988,-1.0235743988735695,12.042971193457888,816
13.46874449938274,13.259907985102164,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.6113718491160456,0.22892271116613302,2.4478634830895096,-1.4768167990242582,14.077875591662238,1059
11.774805258648875,11.889323922864222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-0.7768340088951463,-0.5922738856697223,-0.8069244674549988,-0.5703319987228809,11.362114203075018,475
12.761206195520373,12.73201004117125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,-0.7198443224274685,-1.4134704825055775,-0.8069244674549988,-0.11708959857219214,12.301387370778713,979
12.663540835124227,12.66525577492907,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,-0.10720519289993197,0.22892271116613302,0.27800484939317077,-0.11708959857219214,13.112315061750808,1655
12.355668261473554,12.66525577492907,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,-0.6486072143428713,0.22892271116613302,-0.8069244674549988,-0.11708959857219214,12.388398368982115,1038
12.202923384869491,12.571088476818497,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,-0.36365878200448215,0.22892271116613302,-0.8069244674549988,0.33615280157849653,12.388398368982115,1038
13.491715211781354,13.259592644485593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,3.397660524862254,2.692512501673699,2.4478634830895096,-1.4768167990242582,13.87378040948403,2440
11.975622236846403,12.081283227756433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,-0.23543198745220706,-0.5922738856697223,-0.8069244674549988,-0.5703319987228809,12.452155077423383,1083
12.370567899510988,12.66409426208519,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,-0.44914331170599886,-1.4134704825055775,0.27800484939317077,-1.0235743988735695,12.660331092405906,1238
12.946596941119967,13.254523028881819,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.115392579339503,0.22892271116613302,2.4478634830895096,1.242637601879874,14.070153551531353,1165
13.373948960203014,12.571088476818497,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,0.6621555744137185,0.22892271116613302,0.27800484939317077,-0.5703319987228809,13.384729180332174,2012
12.07596163296266,12.095925513628169,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-0.8053288521289852,0.22892271116613302,-0.8069244674549988,0.33615280157849653,11.608244735642321,583
12.738780565626577,12.74959127360199,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,-0.2211845658352876,-0.5922738856697223,0.27800484939317077,-0.5703319987228809,12.849803716057444,1395
12.547165633377235,12.362836223272918,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,-0.2211845658352876,-0.5922738856697223,0.27800484939317077,2.149122402181251,12.584512505902088,1180
12.649862941549824,12.675354015716648,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,-0.4348958900890794,0.22892271116613302,-0.8069244674549988,-0.5703319987228809,12.396697137361691,1044
12.08393131541913,12.081283227756433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,-0.3494113603875627,-1.4134704825055775,-0.8069244674549988,0.33615280157849653,12.323860125621126,994
12.815045534054638,13.245743655872408,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.16349581782153766,-0.5922738856697223,0.27800484939317077,0.33615280157849653,13.087774003025942,1628
13.504312588597625,13.255268248876238,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,4.580196519066568,1.8713159048378436,3.5327927999376794,-1.4768167990242582,14.070153551531353,1165
12.15563872639719,12.067873688021946,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,-0.0644629280491736,0.22892271116613302,0.27800484939317077,3.0556072024826286,11.944714374881176,758
12.520646534726655,12.742675442438191,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,-0.8338236953628242,-0.5922738856697223,0.27800484939317077,-1.0235743988735695,12.25486757159303,948
11.871550796926476,11.951954360978796,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,-0.44914331170599886,0.22892271116613302,-0.8069244674549988,0.33615280157849653,12.111767460549332,857
11.843229429651046,11.949008445509973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,-0.5203804197905961,0.22892271116613302,-0.8069244674549988,-0.11708959857219214,11.775297421715827,666
12.632926392145517,13.043286709423214,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-1.1187721277012133,-0.5922738856697223,-0.8069244674549988,-0.5703319987228809,11.91170829631447,740
12.074399969931138,12.088884738400106,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,-0.7340917440443879,0.22892271116613302,-0.8069244674549988,0.33615280157849653,11.719947764402807,638
12.96298363569793,12.68011673365097,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,-0.1641948793676098,0.22892271116613302,-0.8069244674549988,0.33615280157849653,13.005831808336863,1542
12.382004360310786,13.016192037223751,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,-0.6628546359597907,-0.5922738856697223,-0.8069244674549988,0.33615280157849653,12.149507585033072,881
12.688703338084037,12.722517404968404,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.3059700339907322,0.22892271116613302,0.27800484939317077,-0.5703319987228809,13.38318953651709,2010
11.942042471908852,11.8756008371073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-0.3494113603875627,0.22892271116613302,-0.8069244674549988,-0.11708959857219214,11.719947764402807,638
12.034408647394521,12.088884738400106,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,-0.6628546359597907,0.22892271116613302,-0.8069244674549988,0.7893952017291852,11.608244735642321,583
11.961054216113423,11.961450473767188,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.17774323943845713,0.22892271116613302,0.27800484939317077,-0.5703319987228809,12.468440756144114,1094
13.514356576405152,13.255617997562226,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,-0.7340917440443879,-1.4134704825055775,-0.8069244674549988,0.33615280157849653,12.75130259456002,1311
13.002061071229543,13.051626270161321,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,-1.047535019616616,-1.4134704825055775,-0.8069244674549988,-0.11708959857219214,12.264346270624157,954
13.367872520670788,13.255356974351827,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,2.2293719522748585,1.8713159048378436,0.27800484939317077,-0.11708959857219214,13.955273369904273,2165
12.476215173163629,12.303045802637923,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,0.4626916717768462,0.22892271116613302,0.27800484939317077,-0.5703319987228809,13.017005083966255,1553
12.728347007045864,12.997942483136793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7.0,2.143887422573342,1.8713159048378436,1.3629341662413403,-1.4768167990242582,13.42246945133505,2070
12.562446132876364,12.373125344910274,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.1641948793676098,0.22892271116613302,0.27800484939317077,1.242637601879874,12.400820837540556,1047
12.86509266424479,12.73201004117125,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,-0.07871034966609305,0.22892271116613302,0.27800484939317077,-0.11708959857219214,12.936036208848487,1474
